ticker,date,open,high,low,close,volume
ADSK,2026-04-22,247.29,250.0,245.0,247.57,1518100
ADSK,2026-04-23,240.36,241.1,227.0,231.98,2428600
ADSK,2026-04-24,232.58,237.74,231.18,237.44,1386100
ADSK,2026-04-27,235.91,241.58,234.68,235.03,1689400
ADSK,2026-04-28,237.97,241.99,232.22,234.85,1705600
ADSK,2026-04-29,233.84,235.98,231.14,235.87,1237600
ADSK,2026-04-30,233.9,237.68,231.15,237.0,1769600
ADSK,2026-05-01,241.88,246.86,238.42,244.35,2342500
ADSK,2026-05-04,244.19,249.98,242.76,247.54,1621500
ADSK,2026-05-05,247.2,250.35,244.9,249.43,2207000
ADSK,2026-05-06,245.38,248.75,240.0,243.08,2073300
ADSK,2026-05-07,246.56,255.14,246.56,251.04,2026600
ADSK,2026-05-08,247.65,247.65,241.93,244.5,1747800
ADSK,2026-05-11,241.83,244.97,234.28,236.07,1926700
ADSK,2026-05-12,238.03,240.13,233.83,234.87,1491200
ADSK,2026-05-13,229.4,231.65,225.28,231.03,1742200
ADSK,2026-05-14,229.88,235.92,227.48,233.86,1747800
ADSK,2026-05-15,234.88,238.31,234.21,236.62,1528500
ADSK,2026-05-18,236.1,243.69,234.65,243.49,1807400
ADSK,2026-05-19,249.03,251.16,243.01,244.16,1980000
ADSK,2026-05-20,239.75,243.87,233.2,243.63,1711200
ADSK,2026-05-21,241.99,242.22,234.64,240.19,1992700
ADSK,2026-05-22,240.51,247.0,238.46,240.99,2455200
ADSK,2026-05-26,238.08,240.72,234.37,238.23,2097800
ADSK,2026-05-27,235.0,243.31,235.0,237.0,1643500
ADSK,2026-05-28,236.32,244.34,233.5,240.95,4143300
ADSK,2026-05-29,225.56,233.84,217.0,231.31,7642000
ADSK,2026-06-01,237.01,250.49,237.01,248.16,3590500
ADSK,2026-06-02,241.62,243.16,235.7,236.66,2354400
ADSK,2026-06-03,235.01,235.25,228.26,229.6,2413900
ADSK,2026-06-04,236.48,237.86,231.59,233.64,1923400
ADSK,2026-06-05,235.08,236.5,229.24,229.96,2684600
ADSK,2026-06-08,228.01,229.99,224.23,225.04,2090900
ADSK,2026-06-09,223.47,227.79,220.69,224.08,1867500
ADSK,2026-06-10,220.5,225.11,218.0,221.28,1741000
ADSK,2026-06-11,219.26,221.34,204.8,205.57,4272200
ADSK,2026-06-12,206.6,208.74,194.47,198.43,5631600
ADSK,2026-06-15,199.92,202.87,195.96,198.6,3306900
ADSK,2026-06-16,197.82,203.95,197.82,201.38,2928200
ADSK,2026-06-17,196.58,203.8,192.3,193.07,3141600
ADSK,2026-06-18,194.55,197.89,190.86,193.82,9213100
ADSK,2026-06-22,190.0,195.94,185.5,187.72,4670200
ADSK,2026-06-23,193.27,193.77,187.24,188.78,3327000
ADSK,2026-06-24,188.98,195.76,188.0,192.61,2651800
ADSK,2026-06-25,189.07,194.31,189.0,189.73,2459500
ADSK,2026-06-26,191.65,197.87,191.55,196.26,7756100
ADSK,2026-06-29,202.46,202.46,194.89,195.24,2588400
ADSK,2026-06-30,193.25,195.0,192.26,194.42,2282700
ADSK,2026-07-01,200.0,204.7,198.49,199.76,2360300
ADSK,2026-07-02,200.97,209.92,200.71,207.48,2930800
ADSK,2026-07-06,204.66,208.81,202.25,207.54,1670800
ADSK,2026-07-07,215.99,215.99,210.7,212.38,2380600
ADSK,2026-07-08,211.1,211.91,205.99,206.04,2050900
ADSK,2026-07-09,200.47,208.91,198.01,208.58,2025100
ADSK,2026-07-10,212.0,212.8,207.19,208.45,1232900
ADSK,2026-07-13,210.32,213.78,209.81,212.22,1330600
ADSK,2026-07-14,201.96,209.93,201.96,205.92,1594700
ADSK,2026-07-15,207.91,212.62,207.29,208.98,2020100
ADSK,2026-07-16,212.22,218.52,208.32,217.06,2486777
ADP,2025-04-07,275.0344,279.3329,263.93,272.2559,3541600
ADP,2025-04-08,273.7855,277.2998,264.8207,267.9381,3130200
ADP,2025-04-09,266.3891,286.2647,265.0821,285.2965,3469500
ADP,2025-04-10,283.7959,287.9879,276.0509,282.8955,3284700
ADP,2025-04-11,282.8956,291.783,281.0465,289.9919,2188000
ADP,2025-04-14,290.0984,294.6099,289.198,291.9475,1806200
ADP,2025-04-15,291.9475,293.603,288.3074,288.5591,1763300
ADP,2025-04-16,288.4623,289.6628,282.944,284.7641,1406500
ADP,2025-04-17,286.4486,286.6616,283.6217,283.9315,1667100
ADP,2025-04-21,281.5015,283.8927,271.404,275.7702,2315500
ADP,2025-04-22,279.1296,286.0904,277.6193,283.5539,1725200
ADP,2025-04-23,284.9674,288.1138,282.4309,284.1832,1636100
ADP,2025-04-24,283.6991,285.4611,279.7492,285.161,1686300
ADP,2025-04-25,283.7475,284.8222,279.5459,282.4599,1482000
ADP,2025-04-28,282.3534,284.8318,281.1433,284.2122,1669200
ADP,2025-04-29,283.0795,286.5841,283.0505,286.3421,1618300
ADP,2025-04-30,281.4724,291.7539,279.1489,291.0182,3342000
ADP,2025-05-01,289.6724,290.7471,284.3671,289.169,1667400
ADP,2025-05-02,291.4247,295.336,290.5147,293.8935,1720800
ADP,2025-05-05,293.6321,296.004,291.8411,294.271,1232800
ADP,2025-05-06,293.5643,294.4937,291.3376,293.6611,1006800
ADP,2025-05-07,293.7386,296.4397,292.7414,295.4521,2013000
ADP,2025-05-08,297.1173,299.799,295.4618,297.3012,1164200
ADP,2025-05-09,297.3013,298.8696,296.0718,297.9112,851700
ADP,2025-05-12,301.8805,302.1903,295.4812,299.5182,1683000
ADP,2025-05-13,300.196,300.9511,298.3565,298.3662,1215300
ADP,2025-05-14,296.885,300.0991,295.7716,299.5473,1163100
ADP,2025-05-15,300.0798,305.8789,300.0798,305.782,1696900
ADP,2025-05-16,306.3533,309.3157,304.3686,309.1898,1489000
ADP,2025-05-19,308.5606,312.8687,307.2536,312.6654,1530400
ADP,2025-05-20,311.1164,312.8397,310.6033,312.5105,1015000
ADP,2025-05-21,310.0999,313.3431,310.0999,312.3459,1892300
ADP,2025-05-22,312.3169,312.9074,309.945,311.3972,1273700
ADP,2025-05-23,308.8994,311.5714,307.5246,310.855,962400
ADP,2025-05-27,312.588,315.6085,311.5618,315.3278,1745100
ADP,2025-05-28,316.8865,317.5351,313.3915,313.8078,1158700
ADP,2025-05-29,313.8659,314.7082,311.0293,313.7884,921700
ADP,2025-05-30,314.8146,316.1894,313.0623,315.1535,2925000
ADP,2025-06-02,312.5105,315.5214,310.8356,315.4149,1502400
ADP,2025-06-03,314.1176,316.383,312.6848,316.1216,2155900
ADP,2025-06-04,315.3374,317.1188,313.6335,315.8118,1229900
ADP,2025-06-05,316.7509,317.3511,314.3306,315.8312,1817400
ADP,2025-06-06,318.3677,319.4132,315.7344,316.3927,1183300
ADP,2025-06-09,315.3374,315.4536,307.6699,308.4153,1462900
ADP,2025-06-10,308.3766,309.5286,302.713,304.4944,1422000
ADP,2025-06-11,304.3589,304.3589,301.0189,302.413,1323600
ADP,2025-06-12,302.9841,304.233,295.5489,299.8765,1798900
ADP,2025-06-13,298.7673,302.4451,297.4732,298.524,2021600
ADP,2025-06-16,299.4775,301.3164,298.3392,299.5846,1622300
ADP,2025-06-17,300.4213,300.937,298.5533,299.3024,2356900
ADP,2025-06-18,299.3024,300.4603,297.8041,298.4754,1466700
ADP,2025-06-20,300.1684,300.1684,295.7803,297.9792,3659000
ADP,2025-06-23,298.9522,302.0462,297.4927,301.8516,1707000
ADP,2025-06-24,302.8343,303.5543,299.8181,302.9802,1309200
ADP,2025-06-25,302.6105,302.7857,289.1837,290.1274,2354900
ADP,2025-06-26,291.149,295.683,288.7263,294.7879,2304100
ADP,2025-06-27,294.749,298.1835,292.7641,295.2452,1931100
ADP,2025-06-30,295.1673,300.5284,294.4279,300.0613,2414600
ADP,2025-07-01,299.8473,303.5543,298.9911,301.7446,1496600
ADP,2025-07-02,299.75,300.4019,292.6571,296.8019,1327800
ADP,2025-07-03,298.6992,301.0343,297.0257,300.8397,1393200
ADP,2025-07-07,300.8202,302.4062,298.6019,300.0613,1660400
ADP,2025-07-08,299.4484,300.8494,297.1425,298.6019,1919200
ADP,2025-07-09,299.8764,300.3143,297.0062,300.071,1359600
ADP,2025-07-10,299.0397,300.1294,297.0646,297.5511,1421500
ADP,2025-07-11,297.1716,297.59,293.6787,294.4668,1097300
ADP,2025-07-14,294.0192,295.6246,292.9587,295.1576,1128400
ADP,2025-07-15,293.9025,295.0117,289.9912,290.1177,965400
ADP,2025-07-16,290.5847,292.5695,288.4442,292.1512,1525500
ADP,2025-07-17,291.7717,295.1673,291.7717,293.9511,1313800
ADP,2025-07-18,296.043,296.043,292.268,293.6301,1653900
ADP,2025-07-21,293.5327,295.0992,292.6182,292.7641,949700
ADP,2025-07-22,293.4452,298.0473,293.3285,294.7879,1026700
ADP,2025-07-23,294.2041,296.2765,293.3479,296.0041,1135600
ADP,2025-07-24,295.7025,298.7965,295.0506,297.9597,1148000
ADP,2025-07-25,298.8549,300.47,297.8916,300.2851,967200
ADP,2025-07-28,300.2559,300.83,298.0279,298.5922,1184800
ADP,2025-07-29,299.6429,301.3164,297.2397,300.2948,2670900
ADP,2025-07-30,291.2171,307.4364,290.6139,302.5327,2558200
ADP,2025-07-31,300.9565,306.7359,300.4602,301.1316,2030400
ADP,2025-08-01,299.6721,299.9348,291.4603,292.3166,1791600
ADP,2025-08-04,292.4236,294.8949,292.2485,294.0874,1560100
ADP,2025-08-05,294.0095,294.7003,291.1977,291.3436,1774900
ADP,2025-08-06,292.4528,294.2819,290.5847,293.4841,1879400
ADP,2025-08-07,295.469,297.5024,293.4257,295.2841,1519900
ADP,2025-08-08,295.9068,298.5338,295.4106,297.5414,879400
ADP,2025-08-11,296.5198,298.6408,294.3209,295.5079,1265700
ADP,2025-08-12,295.3133,295.9749,290.9252,291.5285,1280000
ADP,2025-08-13,291.762,296.8603,291.6258,296.7047,2351700
ADP,2025-08-14,296.7046,296.7144,293.2798,293.523,1074400
ADP,2025-08-15,293.1631,295.8095,291.9469,293.6301,1362800
ADP,2025-08-18,293.8538,294.963,292.9587,294.4668,1156700
ADP,2025-08-19,294.3987,298.4365,294.0776,297.4538,1227200
ADP,2025-08-20,298.5435,301.6959,297.4052,300.6743,1440600
ADP,2025-08-21,300.1878,300.6353,295.8192,296.6949,1458700
ADP,2025-08-22,298.1641,300.5478,295.1673,299.6235,1150900
ADP,2025-08-25,298.417,299.4776,295.0798,295.6246,1138000
ADP,2025-08-26,294.9338,296.4322,293.9511,295.2452,2503400
ADP,2025-08-27,294.3501,296.1014,293.7955,294.8949,1109600
ADP,2025-08-28,294.8463,296.2181,293.5911,295.8776,1488200
ADP,2025-08-29,294.4668,297.0549,294.4668,295.8289,1106900
ADP,2025-09-02,293.4841,294.2722,290.2344,291.6647,1648300
ADP,2025-09-03,288.5512,291.9565,286.6247,290.7792,1447900
ADP,2025-09-04,290.8377,293.4257,288.6874,293.0463,1735400
ADP,2025-09-05,293.0463,294.496,286.0021,287.9674,1892500
ADP,2025-09-08,288.5609,290.5165,285.5739,290.3609,1716600
ADP,2025-09-09,290.3609,290.8182,288.2107,289.2031,1349900
ADP,2025-09-10,289.7869,289.7869,282.5286,284.4843,1762100
ADP,2025-09-11,284.0658,291.1295,284.0658,289.9717,1984800
ADP,2025-09-12,288.4753,290.3336,285.7663,287.0475,1100100
ADP,2025-09-15,287.1159,288.446,283.82,284.4753,1290500
ADP,2025-09-16,283.8689,285.4924,276.0643,282.3432,2609100
ADP,2025-09-17,282.7735,284.9154,281.4141,282.4019,2275800
ADP,2025-09-18,281.727,285.8738,281.1207,284.5535,2184400
ADP,2025-09-19,287.0573,287.0573,284.309,285.5804,4039600
ADP,2025-09-22,283.0963,287.9863,282.1965,287.2039,2179600
ADP,2025-09-23,285.7858,287.0377,280.9936,282.8518,1926200
ADP,2025-09-24,282.2552,286.4313,281.6097,285.0914,3456600
ADP,2025-09-25,285.4826,286.8421,281.3358,282.5388,1862800
ADP,2025-09-26,283.1941,286.2748,282.2063,285.1306,1703900
ADP,2025-09-29,286.0694,287.8788,284.9839,286.2259,2155200
ADP,2025-09-30,282.1476,287.4484,278.7637,287.0475,3156400
ADP,2025-10-01,286.0499,287.1844,283.2038,285.199,2201000
ADP,2025-10-02,282.8616,284.4264,280.1231,283.4973,2073800
ADP,2025-10-03,283.6049,285.9521,281.5314,284.9056,1227700
ADP,2025-10-06,285.0914,285.5315,282.1476,284.1623,1703700
ADP,2025-10-07,285.2674,287.0572,284.0645,286.4998,1150200
ADP,2025-10-08,286.1281,286.3628,283.4484,284.309,1410100
ADP,2025-10-09,284.0547,284.9349,279.1255,279.6048,1340800
ADP,2025-10-10,280.5436,281.4727,278.392,278.9201,2717700
ADP,2025-10-13,278.9397,280.5241,276.6707,278.0986,2041600
ADP,2025-10-14,277.4238,280.4947,277.3846,279.6341,1299500
ADP,2025-10-15,280.3969,281.3652,276.7881,277.9617,1568300
ADP,2025-10-16,278.0106,278.2257,273.277,274.0007,1494300
ADP,2025-10-17,274.8027,276.6805,273.8442,275.0863,1301100
ADP,2025-10-20,275.4189,277.502,274.9983,276.8076,1395700
ADP,2025-10-21,277.2282,279.1353,276.0839,277.7368,1748200
ADP,2025-10-22,277.3748,281.0815,276.7098,277.7074,1233700
ADP,2025-10-23,276.4849,277.9812,274.4897,275.3601,1338200
ADP,2025-10-24,276.0448,276.6414,274.5093,274.7636,1263200
ADP,2025-10-27,274.7929,276.6707,273.9323,274.3626,1979800
ADP,2025-10-28,273.8443,276.7098,273.1694,273.4824,2351300
ADP,2025-10-29,265.1986,266.8123,254.5187,255.4771,3346300
ADP,2025-10-30,256.4551,260.0738,254.4991,255.7803,2792400
ADP,2025-10-31,254.9001,256.3182,252.5137,254.5773,2557700
ADP,2025-11-03,254.5774,254.949,249.5504,251.5162,2365600
ADP,2025-11-04,253.9025,256.4845,251.2228,253.5211,2555000
ADP,2025-11-05,250.8316,255.037,250.411,253.8634,2213000
ADP,2025-11-06,251.9367,252.9734,244.1908,246.8119,3338300
ADP,2025-11-07,248.1811,249.7655,246.0882,248.5723,2442100
ADP,2025-11-10,247.7312,250.1469,245.6578,248.4745,1735600
ADP,2025-11-11,249.0125,250.4697,247.7019,249.5895,1413500
ADP,2025-11-12,249.5993,250.6946,247.9171,248.9538,1772100
ADP,2025-11-13,247.2911,249.433,245.1395,249.0125,1980600
ADP,2025-11-14,249.0124,250.098,245.697,247.5258,1720000
ADP,2025-11-17,247.252,247.9855,244.8461,245.384,1761300
ADP,2025-11-18,245.5014,245.9317,241.7751,244.2006,2031600
ADP,2025-11-19,244.7581,245.8241,241.7458,244.9048,2170500
ADP,2025-11-20,246.274,246.3914,242.3228,243.5845,2034400
ADP,2025-11-21,244.2886,248.8657,243.5845,247.5552,2003200
ADP,2025-11-24,247.0662,247.2324,242.8705,244.6016,3502300
ADP,2025-11-25,245.4818,254.2839,245.1493,250.6751,2670000
ADP,2025-11-26,251.3304,251.7411,248.4745,248.7386,1711800
ADP,2025-11-28,249.6775,250.7239,248.1224,249.6873,975300
ADP,2025-12-01,248.4159,252.2301,247.6334,250.2154,2860800
ADP,2025-12-02,251.0076,252.4355,248.8658,251.5259,3423000
ADP,2025-12-03,250.8609,254.8121,250.8609,254.4991,2367000
ADP,2025-12-04,255.7119,256.5334,252.6702,253.6971,2594200
ADP,2025-12-05,253.6971,256.9833,253.6384,255.8781,2756600
ADP,2025-12-08,255.125,255.3793,251.9171,253.0027,2584200
ADP,2025-12-09,253.394,255.2522,252.3181,252.5529,1717100
ADP,2025-12-10,251.702,254.3328,251.1836,253.6384,2449800
ADP,2025-12-11,253.8829,259.1642,253.6482,258.8708,1634400
ADP,2025-12-12,259.9142,262.1782,259.609,261.9321,2079100
ADP,2025-12-15,262.1585,263.6547,260.4261,260.8001,2958000
ADP,2025-12-16,257.6798,259.6681,255.5044,258.0637,3359200
ADP,2025-12-17,257.1876,262.2471,256.912,261.312,2511200
ADP,2025-12-18,259.0086,261.0954,256.6758,256.8825,3508700
ADP,2025-12-19,256.2427,256.912,253.014,253.8999,7868400
ADP,2025-12-22,253.8999,257.3943,253.5849,255.6717,2075700
ADP,2025-12-23,256.1934,256.2919,252.5711,252.9845,1875900
ADP,2025-12-24,252.5021,254.9433,251.3013,254.0574,622100
ADP,2025-12-26,253.831,254.9925,253.3684,254.7858,1230500
ADP,2025-12-29,255.091,256.7447,254.3626,255.5438,1703200
ADP,2025-12-30,254.5693,256.5773,254.5102,255.465,1004100
ADP,2025-12-31,254.9237,255.4355,253.0632,253.2011,1760300
ADP,2026-01-02,253.0042,253.6342,247.7084,248.9192,2026200
ADP,2026-01-05,248.7322,255.0812,248.0136,253.2897,2102600
ADP,2026-01-06,251.7639,257.9948,251.4686,257.0301,2063900
ADP,2026-01-07,257.8471,258.3688,255.2386,257.1679,1479000
ADP,2026-01-08,256.1738,262.8476,255.5339,261.5089,1988700
ADP,2026-01-09,261.3907,263.8811,260.5147,261.8534,1687600
ADP,2026-01-12,260.6525,261.8632,257.8668,258.6838,1495100
ADP,2026-01-13,258.1818,259.0972,252.699,253.0436,1802800
ADP,2026-01-14,252.6203,254.9827,252.1774,254.4512,1894800
ADP,2026-01-15,257.0498,259.4516,255.0713,256.1245,2054000
ADP,2026-01-16,255.9473,257.0006,253.5357,256.3608,2880300
ADP,2026-01-20,254.4118,255.8292,250.2087,251.1044,2214500
ADP,2026-01-21,251.4292,255.2288,250.5138,252.9648,2540600
ADP,2026-01-22,253.1715,255.9867,252.512,255.7898,2002100
ADP,2026-01-23,254.087,256.5675,252.8565,253.831,2114200
ADP,2026-01-26,254.3823,256.1639,252.2069,254.1263,2043400
ADP,2026-01-27,252.7581,253.4274,249.4704,250.5236,3482100
ADP,2026-01-28,245.7398,251.7245,244.4109,246.7635,4089100
ADP,2026-01-29,245.4838,248.4762,240.6114,242.1174,3533800
ADP,2026-01-30,241.2315,243.1313,239.8633,242.9541,3568400
ADP,2026-02-02,242.7376,246.0843,240.8082,243.6825,2024500
ADP,2026-02-03,240.3259,240.4637,231.1322,231.398,4377400
ADP,2026-02-04,231.8114,234.164,227.1653,230.9944,4159100
ADP,2026-02-05,232.8745,235.1385,228.7698,230.3251,2797800
ADP,2026-02-06,230.5121,231.9984,226.6732,227.7363,3223400
ADP,2026-02-09,227.7362,227.7362,221.4069,223.0705,3376600
ADP,2026-02-10,220.5014,223.5627,219.9403,221.9976,4475900
ADP,2026-02-11,221.9976,222.539,213.2566,214.1622,4597500
ADP,2026-02-12,213.1877,213.6504,205.3524,206.6714,7879700
ADP,2026-02-13,207.3703,210.0182,205.7757,208.7878,3840500
ADP,2026-02-17,209.1027,211.4848,206.9274,209.7426,4965200
ADP,2026-02-18,209.5063,214.4182,208.3054,213.8079,3363200
ADP,2026-02-19,213.8079,215.4222,210.5497,212.5873,3597800
ADP,2026-02-20,211.9869,212.794,209.4276,211.1108,2511700
ADP,2026-02-23,209.9099,210.845,202.1139,202.5077,4292900
ADP,2026-02-24,202.5077,204.5256,200.0764,202.4585,5808000
ADP,2026-02-25,202.8817,210.9828,202.0352,210.8942,5074300
ADP,2026-02-26,211.4159,218.2571,211.4159,214.9399,3911000
ADP,2026-02-27,211.5439,212.42,205.6477,211.0025,4998700
ADP,2026-03-02,209.2602,212.8629,207.4195,211.603,4419400
ADP,2026-03-03,211.2584,214.1426,210.156,212.8826,3547500
ADP,2026-03-04,213.4437,214.9399,211.2584,213.7587,4230300
ADP,2026-03-05,214.0835,219.9501,213.8472,219.2119,4813900
ADP,2026-03-06,217.3909,222.9524,215.8553,222.6965,3798800
ADP,2026-03-09,221.0526,221.9582,216.9282,219.5466,4331900
ADP,2026-03-10,218.4835,218.9264,209.1716,213.9654,3204900
ADP,2026-03-11,214.4674,216.3573,208.1086,209.6638,2604700
ADP,2026-03-12,209.3685,212.6168,204.0334,204.2007,4174200
ADP,2026-03-13,204.2107,207.5751,203.9824,206.9499,3135300
ADP,2026-03-16,206.8804,209.3616,206.0269,207.5354,3394800
ADP,2026-03-17,208.6073,211.813,207.3072,208.1508,2702800
ADP,2026-03-18,205.7986,209.4708,205.7986,206.7117,3243700
ADP,2026-03-19,209.1532,212.6864,207.4263,209.0738,3286700
ADP,2026-03-20,209.6792,211.1877,206.9896,207.1186,19083800
ADP,2026-03-23,208.0019,210.1357,206.4437,208.1309,3822600
ADP,2026-03-24,207.7538,208.7065,202.4937,203.3472,3099800
ADP,2026-03-25,204.7069,207.9126,197.0947,200.5882,2854700
ADP,2026-03-26,200.5088,206.6224,200.3996,202.9701,3123600
ADP,2026-03-27,201.9478,203.0495,197.6901,199.7346,3569400
ADP,2026-03-30,201.66,205.1039,200.9752,203.9229,3647200
ADP,2026-03-31,205.352,206.6025,200.8263,201.6501,3444800
ADP,2026-04-01,201.8188,202.9006,195.596,199.7644,3077700
ADP,2026-04-02,199.7346,202.7617,197.6604,202.4738,2868100
ADP,2026-04-06,201.9578,203.8038,200.4988,202.8014,1675400
ADP,2026-04-07,202.3547,203.8931,201.3027,202.0769,2259600
ADP,2026-04-08,202.9701,204.9848,197.8787,199.2682,2835200
ADP,2026-04-09,198.2757,198.3154,193.0751,194.544,2996300
ADP,2026-04-10,194.5142,194.5738,186.7432,187.3684,3202600
ADP,2026-04-13,186.8424,193.9981,186.8424,193.9088,3142300
ADP,2026-04-14,194.2165,196.2014,192.6782,193.6111,2409100
ADP,2026-04-15,194.5837,197.3825,193.0652,195.4372,3781200
ADP,2026-04-16,196.3602,199.8835,196.3602,198.8811,2725200
ADP,2026-04-17,200.1316,200.6179,196.8366,198.9605,2894700
ADP,2026-04-20,198.9605,201.8585,198.9506,200.866,2062000
ADP,2026-04-21,200.7172,204.5481,200.3003,201.3424,3041200
ADP,2026-04-22,201.6501,202.4143,199.1094,200.1713,2038400
ADP,2026-04-23,198.6032,199.3873,193.6409,197.0351,4208000
ADP,2026-04-24,195.4769,196.1419,193.4324,195.0502,3414900
ADP,2026-04-27,194.3753,197.9482,194.2264,195.7449,2638600
ADP,2026-04-28,198.1864,200.0026,196.1121,197.6703,3644100
ADP,2026-04-29,206.2155,213.5498,203.5159,213.4406,4441600
ADP,2026-04-30,211.0488,213.4406,208.7165,210.3441,4253600
ADP,2026-05-01,213.4009,214.9194,207.5454,212.597,2621700
ADP,2026-05-04,211.5152,214.4728,209.044,209.7288,2986700
ADP,2026-05-05,208.4485,209.6395,205.1833,209.0142,2113900
ADP,2026-05-06,206.8407,207.6347,204.1511,205.6398,2237600
ADP,2026-05-07,204.4985,213.4704,204.4985,212.4779,3462500
ADP,2026-05-08,211.0885,211.9519,207.0491,211.3961,2804100
ADP,2026-05-11,209.6693,211.5252,208.3989,210.0762,2260100
ADP,2026-05-12,212.1703,214.185,209.5402,212.2001,4018000
ADP,2026-05-13,209.8777,210.8801,203.0197,207.0591,3251500
ADP,2026-05-14,207.0591,209.6494,205.5108,206.801,2818300
ADP,2026-05-15,208.518,213.3017,208.518,212.865,2921800
ADP,2026-05-18,213.6788,221.6285,213.5101,221.2613,3256700
ADP,2026-05-19,221.2613,225.7175,218.671,218.7801,3575800
ADP,2026-05-20,216.5769,219.3558,213.7185,219.0283,2846700
ADP,2026-05-21,217.3808,218.929,214.9889,218.4229,2248900
ADP,2026-05-22,218.661,224.7548,218.5221,223.6135,2282600
ADP,2026-05-26,220.1696,221.7972,216.6364,216.7059,2374400
ADP,2026-05-27,216.9838,219.7031,215.0881,216.0111,2061600
ADP,2026-05-28,213.9766,219.4352,213.9766,218.2045,1784700
ADP,2026-05-29,216.4478,222.4721,216.3684,220.1696,3377700
ADP,2026-06-01,222.2736,232.9625,222.2637,231.98,3970100
ADP,2026-06-02,227.7719,230.1439,223.5142,229.4393,3550500
ADP,2026-06-03,227.1467,228.1987,223.3058,226.0351,2728900
ADP,2026-06-04,232.5953,235.3246,228.3376,229.5683,2319000
ADP,2026-06-05,231.325,233.0816,229.4393,230.2035,2980400
ADP,2026-06-08,229.3301,229.866,227.0474,227.3551,1620100
ADP,2026-06-09,224.9037,229.8462,223.6829,229.4293,2088900
ADP,2026-06-10,229.072,231.444,226.7,229.3599,2155100
ADP,2026-06-11,226.8787,229.1316,223.8914,224.07,2747600
ADP,2026-06-12,224.18,227.2,221.84,226.21,2189800
ADP,2026-06-15,224.36,226.54,222.33,223.22,2314700
ADP,2026-06-16,224.69,225.79,220.22,222.0,2615400
ADP,2026-06-17,220.16,224.04,216.79,218.76,2743800
ADP,2026-06-18,218.34,220.03,215.3,218.41,6501700
ADP,2026-06-22,216.04,218.32,213.8,214.6,2998900
ADP,2026-06-23,220.79,220.93,217.89,220.5,2550800
ADP,2026-06-24,221.3,223.39,218.41,219.86,2695200
ADP,2026-06-25,219.48,225.29,216.04,216.31,2286300
ADP,2026-06-26,218.22,224.22,217.65,223.55,8663700
ADP,2026-06-29,226.55,226.7,223.03,224.97,2023900
ADP,2026-06-30,223.26,225.87,222.1,223.95,3583800
ADP,2026-07-01,228.93,236.83,228.28,235.73,2988400
ADP,2026-07-02,236.34,243.03,236.0,242.27,2492600
ADP,2026-07-06,243.38,243.38,237.42,239.49,1998200
ADP,2026-07-07,244.04,248.42,244.04,245.6,1735700
ADP,2026-07-08,245.19,245.19,240.76,241.37,1688700
ADP,2026-07-09,237.42,241.51,235.19,241.28,2272500
ADP,2026-07-10,243.59,244.3,240.21,241.92,1243000
ADP,2026-07-13,244.33,251.64,243.78,251.05,2573400
ADP,2026-07-14,244.96,247.81,243.29,246.44,2191100
ADP,2026-07-15,246.74,251.06,245.47,247.47,1872800
ADP,2026-07-16,252.23,257.36,251.93,256.56,2649419
AZO,2025-04-07,3550.0,3572.3401,3434.0,3478.3799,313800
AZO,2025-04-08,3535.54,3603.6899,3473.3301,3499.0801,206100
AZO,2025-04-09,3468.27,3708.04,3433.6499,3575.1201,248600
AZO,2025-04-10,3551.04,3650.0,3513.3301,3615.24,180700
AZO,2025-04-11,3598.3999,3681.6399,3598.3999,3659.6001,144400
AZO,2025-04-14,3671.29,3700.3501,3648.0901,3680.78,118300
AZO,2025-04-15,3699.75,3699.75,3631.1699,3631.1699,113200
AZO,2025-04-16,3638.03,3661.54,3565.0,3566.8601,89700
AZO,2025-04-17,3575.1899,3630.71,3575.1899,3603.47,84300
AZO,2025-04-21,3591.8999,3618.75,3506.6201,3569.24,129900
AZO,2025-04-22,3592.22,3682.0,3592.22,3678.6599,115700
AZO,2025-04-23,3679.0,3712.9099,3629.6599,3652.1101,114400
AZO,2025-04-24,3626.5701,3700.0,3565.8601,3609.6499,122400
AZO,2025-04-25,3623.8401,3623.8401,3533.3201,3609.3301,103800
AZO,2025-04-28,3636.0,3636.0,3604.24,3617.9099,87100
AZO,2025-04-29,3603.73,3706.73,3603.73,3704.95,111300
AZO,2025-04-30,3704.95,3774.54,3662.73,3762.6001,159800
AZO,2025-05-01,3721.28,3757.48,3711.71,3732.9199,103300
AZO,2025-05-02,3790.8701,3790.8701,3737.5701,3756.3301,77300
AZO,2025-05-05,3767.49,3783.23,3730.8301,3775.55,105300
AZO,2025-05-06,3768.0601,3773.48,3733.9099,3747.02,71800
AZO,2025-05-07,3740.1499,3773.04,3738.3,3745.54,86500
AZO,2025-05-08,3742.2,3742.2,3658.1499,3674.73,86800
AZO,2025-05-09,3700.54,3700.54,3636.99,3663.73,82000
AZO,2025-05-12,3699.0701,3706.0901,3565.02,3664.25,135000
AZO,2025-05-13,3665.0,3694.8401,3638.98,3644.75,77900
AZO,2025-05-14,3647.0,3665.02,3633.1699,3645.4299,99900
AZO,2025-05-15,3654.47,3758.3701,3654.47,3758.3701,135700
AZO,2025-05-16,3760.4199,3791.3201,3747.2,3786.4199,161300
AZO,2025-05-19,3813.8,3882.53,3797.45,3879.97,139100
